"","MVIR1HS101D0PBMC1RSQ1","MVIR1HS107D0PBMC1RSQ1","MVIR1HS109D0PBMC1RSQ1","MVIR1HS10D0PBMC1RSQ4","MVIR1HS111D0PBMC1RSQ1","MVIR1HS127D0PBMC1RSQ1","MVIR1HS130D0PBMC1RSQ1","MVIR1HS131D0PBMC1RSQ1","MVIR1HS143D0PBMC1RSQ1","MVIR1HS148D0PBMC1RSQ1","MVIR1HS149D0PBMC1RSQ1","MVIR1HS150D0PBMC1RSQ1","MVIR1HS151D0PBMC1RSQ1","MVIR1HS152D0PBMC1RSQ1","MVIR1HS154D0PBMC1RSQ1","MVIR1HS156D0PBMC1RSQ1","MVIR1HS157D0PBMC1RSQ1","MVIR1HS158D0PBMC1RSQ1","MVIR1HS161D0PBMC1RSQ1","MVIR1HS162D0PBMC1RSQ1","MVIR1HS165D0PBMC1RSQ1","MVIR1HS16D0PBMC1RSQ2","MVIR1HS170D0PBMC1RSQ1","MVIR1HS172D0PBMC1RSQ1","MVIR1HS175D0PBMC1RSQ1","MVIR1HS176D0PBMC1RSQ1","MVIR1HS185D0PBMC1RSQ1","MVIR1HS186D0PBMC1RSQ1","MVIR1HS187D0PBMC1RSQ1","MVIR1HS188D0PBMC1RSQ1","MVIR1HS191D0PBMC1RSQ1","MVIR1HS193D0PBMC1RSQ1","MVIR1HS194D0PBMC1RSQ1","MVIR1HS195D0PBMC1RSQ1","MVIR1HS196D0PBMC1RSQ1","MVIR1HS197D0PBMC1RSQ1","MVIR1HS199D0PBMC1RSQ1","MVIR1HS1D0PBMC1RSQ2","MVIR1HS200D0PBMC1RSQ1","MVIR1HS203D0PBMC1RSQ1","MVIR1HS204D0PBMC1RSQ1","MVIR1HS206D0PBMC1RSQ1","MVIR1HS207D0PBMC1RSQ1","MVIR1HS209D0PBMC1RSQ1","MVIR1HS211D0PBMC1RSQ1","MVIR1HS21D0PBMC1RSQ4","MVIR1HS224D0PBMC1RSQ1","MVIR1HS232D0PBMC1RSQ1","MVIR1HS233D0PBMC1RSQ1","MVIR1HS237D0PBMC1RSQ1","MVIR1HS23D0PBMC1RSQ1","MVIR1HS250D0PBMC1RSQ1","MVIR1HS253D0PBMC1RSQ1","MVIR1HS254D0PBMC1RSQ1","MVIR1HS256D0PBMC1RSQ1","MVIR1HS262D0PBMC1RSQ1","MVIR1HS265D0PBMC1RSQ1","MVIR1HS271D0PBMC1RSQ1","MVIR1HS283D0PBMC1RSQ1","MVIR1HS287D0PBMC1RSQ1","MVIR1HS288D0PBMC1RSQ1","MVIR1HS290D0PBMC1RSQ1","MVIR1HS292D0PBMC1RSQ1","MVIR1HS293D0PBMC1RSQ1","MVIR1HS294D0PBMC1RSQ1","MVIR1HS296D0PBMC1RSQ1","MVIR1HS304D0PBMC1RSQ1","MVIR1HS306D0PBMC1RSQ1","MVIR1HS313D0PBMC1RSQ1","MVIR1HS314D0PBMC1RSQ1","MVIR1HS315D0PBMC1RSQ1","MVIR1HS316D0PBMC1RSQ1","MVIR1HS317D0PBMC1RSQ1","MVIR1HS318D0PBMC1RSQ1","MVIR1HS31D0PBMC1RSQ1","MVIR1HS324D0PBMC1RSQ1","MVIR1HS326D0PBMC1RSQ1","MVIR1HS327D0PBMC1RSQ1","MVIR1HS328D0PBMC1RSQ1","MVIR1HS331D0PBMC1RSQ1","MVIR1HS340D0PBMC1RSQ1","MVIR1HS342D0PBMC1RSQ1","MVIR1HS343D0PBMC1RSQ1","MVIR1HS344D0PBMC1RSQ1","MVIR1HS345D0PBMC1RSQ1","MVIR1HS353D0PBMC1RSQ1","MVIR1HS38D0PBMC1RSQ4","MVIR1HS419D0PBMC1RSQ1","MVIR1HS43D0PBMC1RSQ1","MVIR1HS44D0PBMC1RSQ1","MVIR1HS450D0PBMC1RSQ1","MVIR1HS45D0PBMC1RSQ1","MVIR1HS47D0PBMC1RSQ1","MVIR1HS51D0PBMC1RSQ1","MVIR1HS52D0PBMC1RSQ1","MVIR1HS53D0PBMC1RSQ1","MVIR1HS57D0PBMC1RSQ1","MVIR1HS59D0PBMC1RSQ1","MVIR1HS60D0PBMC1RSQ1","MVIR1HS62D0PBMC1RSQ1","MVIR1HS64D0PBMC1RSQ1","MVIR1HS65D0PBMC1RSQ1","MVIR1HS66D0PBMC1RSQ1","MVIR1HS72D0PBMC1RSQ1","MVIR1HS76D0PBMC1RSQ1","MVIR1HS77D0PBMC1RSQ1","MVIR1HS78D0PBMC1RSQ1","MVIR1HS92D0PBMC1RSQ1","MVIR1HS93D0PBMC1RSQ1","MVIR1HS94D0PBMC1RSQ1","MVIR1HS95D0PBMC1RSQ1","MVIR1HS9D0PBMC1RSQ2"
"ENSG00000196152",8.359275744,7.498078268,7.692264491,7.047494293,7.923211871,7.89589591,8.20686534,8.153374951,7.900870164,7.986167467,7.60212253,7.81395601,7.387699062,7.196027859,7.650343667,7.16734963,7.499216832,7.599778868,7.89570127,7.952229087,7.587907832,7.842552582,7.252612006,7.757436655,7.586747764,7.301002432,7.065151745,7.790051597,7.686124447,7.593178347,7.712691343,7.154439729,6.96738077,7.238228417,7.433569991,7.289486805,7.164042826,7.060328024,7.191950055,7.414574112,7.838338017,7.26638553,7.343152795,7.425713707,7.397938983,7.523008494,7.28661221,7.801146283,7.725189475,7.437746961,7.452614513,7.161786541,7.219786292,7.3286087,7.731931362,7.425541085,7.464059354,7.49704729,7.24328515,7.644513563,7.245862574,6.819342488,7.059407863,7.51809466,7.543067824,7.379270217,7.024417534,7.578896668,7.519389492,7.500810107,7.585984546,7.851119153,7.586556084,7.096708428,8.170918918,7.103526556,6.61961342,7.078142276,7.430817378,7.192434351,6.918124066,7.700532497,7.876967094,7.126323488,7.972995433,6.548558337,6.885594877,7.171320629,7.720136286,7.969315988,8.117986755,8.088758895,8.051914215,7.53644152,8.060256822,7.75242419,8.066777133,7.615747995,7.908260442,7.573341642,7.944386233,7.773561772,8.063288133,7.964607643,7.943544937,7.518825566,7.093594703,7.300221122,7.782529908,7.833515205,7.50776829,7.307782852
"ENSG00000180488",9.400203708,8.843478955,8.778845429,9.152795307,8.748632137,8.593081738,9.244253975,9.120793853,9.060269677,8.878385312,9.214896024,8.884696511,8.71155291,8.130653596,8.615653753,8.755487219,8.64947435,8.510500946,9.127617545,8.604794083,8.818038802,8.95720471,8.75806098,8.713642204,8.906534061,8.661275011,8.368392637,8.981559171,8.356164206,7.987170206,8.709795145,8.688443781,8.821616589,8.146315401,8.294843668,8.513871941,8.459583842,9.421035205,8.772417211,8.611173791,8.611674317,8.72820084,8.720383636,8.25442514,8.336922861,8.892412123,8.440510807,7.927851441,9.04647246,8.620873943,8.531504946,8.426835019,8.315285355,8.461003633,8.778016779,9.107669227,8.677550466,8.536795788,8.496008604,8.293239408,8.52552,8.416813003,8.485478396,8.377337584,8.395056134,8.51861414,8.146590347,8.351178432,8.625299369,8.616065019,9.125513119,9.06076807,8.863581635,8.572735108,8.53516774,8.365974759,8.215294791,8.456636333,8.453952791,8.4067722,8.311504984,8.953642955,8.837527733,8.483385774,8.503055195,8.375935331,9.674668868,8.435646105,9.062097712,9.434144108,8.332694957,8.763709925,8.979284065,9.190073888,9.442046616,9.305354925,9.355260745,9.276286424,9.057363706,9.350175497,9.366248991,9.026372206,9.485828492,9.154341397,8.91900243,8.718074171,8.798592418,8.740535615,9.04037528,8.995478259,8.98449697,9.418428729
"ENSG00000138964",11.93756884,12.0082098,12.10460725,12.75479618,11.75304507,12.10791174,12.0960041,11.92919059,12.59550772,11.98383563,12.16996109,11.82983083,12.37808909,12.7904194,12.38766298,12.38612935,12.50133849,12.24307019,12.47732756,12.07434391,12.44959999,13.42841528,11.86390549,12.46706553,11.21486305,12.43191693,12.90034928,11.71392936,12.55435972,12.07558662,11.90129912,12.18252992,11.55246573,11.94516151,12.40267793,12.61443002,11.78053341,12.39853576,12.0454222,12.08293457,12.49655684,12.22459859,11.7844156,12.48503,12.17165833,12.70286676,11.98268087,12.29349527,11.89998056,12.05974589,12.27800931,12.47735,13.16320267,12.80012422,12.12646242,11.83523508,12.29346488,12.33477181,12.86269644,12.54675342,12.34680924,12.37578616,12.32035187,12.49318295,12.20780788,12.9821063,12.18738422,12.48656591,12.20159502,12.27446219,12.0024358,11.48977452,11.52736245,12.55760983,12.49314434,12.68096115,12.94556993,12.20231971,12.3762764,12.2087387,12.82297839,11.81731285,11.46416139,12.63082525,11.9053646,12.14701284,11.98278191,12.93124427,11.93143159,12.08232176,12.45165318,12.36249227,12.24303875,12.61250933,12.38188577,12.49671721,12.07169404,12.54732984,12.40530364,12.33879375,12.33325365,12.35057191,12.39670487,11.91411323,11.71949537,12.29160165,12.55880893,12.41626566,11.85597308,11.92244981,12.29724529,12.70582945
"ENSG00000100412",11.09753578,10.99113009,11.04329081,10.99553107,11.19100644,11.01648128,10.85230115,10.97249863,11.23515886,11.42016195,10.93117459,11.04360024,11.19239358,11.5277276,11.18703646,11.54866041,11.41963624,11.26203018,10.95561264,11.24421842,11.51273316,10.4511195,11.44514488,11.36182757,11.64269057,11.0506999,10.5183804,11.37122462,11.32743445,11.64850751,11.30383512,11.31207051,11.32434771,11.55114357,11.57692203,11.61355813,11.64875171,9.849498967,11.34624679,11.1535051,11.2531389,11.3043405,11.45045556,11.02293353,11.00546335,11.30590379,11.60229106,11.7547178,11.35465216,11.63905032,12.19428715,11.6944282,11.74400432,11.65423322,11.17614568,11.11179997,11.2522083,11.01468998,11.18295447,11.34611504,11.26302941,11.34161141,11.35817286,11.42962783,11.6109903,11.46342584,11.48124141,11.76738544,11.16030352,11.30511603,11.31936375,11.27998965,11.13071186,11.33010671,11.33287253,11.639326,11.19681197,11.58610344,12.0096462,11.36683319,11.42923216,11.06145598,11.58392733,11.5970673,11.32823795,11.36380821,10.0376288,12.08043653,10.74286814,10.79041809,11.87545532,11.32415959,11.05499096,10.82209852,10.87156605,10.80785382,10.90550532,11.00687833,11.22285473,10.81125339,10.8691441,10.9327715,10.92118097,10.8687545,11.19199553,11.39898789,11.07870953,11.21138646,11.00268638,10.94853525,11.1627096,10.11670468
"ENSG00000085433",8.705648121,8.840157814,8.615699912,9.015902464,8.419093637,8.500540049,8.797836422,8.799950626,8.619146013,7.378243938,9.116901812,8.980095319,8.694560998,8.796987222,8.708301824,8.676056402,8.764235708,8.833940979,8.71215874,8.805878598,8.936515621,9.491129035,8.790284259,8.724330472,8.738544033,9.024716317,9.337161064,9.077116372,8.698143854,9.021597,8.480277609,8.71971113,8.729438759,8.470033524,8.512585519,10.00396428,8.882610036,8.180770117,9.042336071,9.217698614,9.652146189,8.691583878,8.254007271,9.191641621,9.11911665,8.784403309,8.55275548,7.634404092,9.10044232,8.935995944,8.544732914,8.930565517,8.978228787,9.40599145,8.914579142,8.918877736,8.919283244,8.908344437,8.757602477,9.332076381,8.640818267,9.48332065,9.053768451,8.851433127,8.655117709,8.99595235,8.57541367,9.031782208,8.868075493,8.876574385,9.064053014,9.001608709,8.914324699,8.979697919,8.802479044,8.461314601,9.27005804,8.537049607,8.729581626,8.89345732,8.918240764,8.181681149,9.173389646,8.769037529,9.281065647,8.470747355,8.203378444,9.151474603,8.174754653,8.482297774,8.964215901,8.724852982,8.703036078,8.699432164,8.53029406,8.711633096,8.54352661,8.601519377,8.695269907,8.484106641,8.595959464,8.661487913,8.456721042,8.25104884,8.368599067,8.222737628,8.788817281,8.533518299,8.435705838,8.737023577,8.376334507,8.035782559
"ENSG00000124222",10.84380028,11.32260713,11.06283095,11.46737561,10.84129129,11.35667747,10.9272549,10.92759505,11.13769989,11.00199508,10.7257462,11.30276301,11.04279288,11.21300743,11.11694391,11.04176434,11.14911004,11.20510196,10.86770057,11.32494375,11.38928337,12.35293543,10.93687793,10.99005236,10.58892465,11.75032169,11.36813472,11.37736176,10.96667513,11.42727412,11.105776,11.13393977,11.00642185,11.25314781,11.22473277,12.2511058,11.04040772,12.04872175,11.20636097,11.50905793,11.71422309,11.12478188,10.75131094,11.21478761,11.58289645,11.36297487,11.22826352,9.680220689,11.36318308,11.12198341,11.24536873,10.90498277,11.24171741,11.41658197,11.63429833,11.39518819,11.13396802,10.85970069,11.6285285,10.96111835,11.16355724,11.40257875,11.1650897,11.10963851,11.09570119,11.53494616,10.80328292,11.36538519,11.60223294,11.04458173,11.35902302,10.9482828,11.29138209,11.50199415,10.85938755,11.14236794,11.49877829,11.10108019,10.80647445,11.13157768,11.20144974,10.30438854,11.0212706,10.94120798,11.30981443,11.25988103,12.50476189,11.1622534,11.22103871,11.22035599,10.49219855,10.87750667,11.23368788,11.27888237,11.32548069,11.2389802,11.30009958,11.55527356,10.92823087,11.07728008,11.24061735,10.72141873,11.18045157,11.11768339,10.91776322,11.38879187,11.43669632,11.39042131,11.29844934,10.98208329,11.09111376,12.08863635
"ENSG00000077454",10.39869542,10.73541693,10.41733501,10.74260444,10.49484102,10.6434453,10.34488493,10.52362373,10.86063443,10.68360698,10.82440573,10.57401206,10.5390011,10.82028957,10.75560153,10.57200771,11.05963509,10.84083732,10.65459399,10.99649692,10.77352337,12.04680584,10.55448823,10.77733353,10.39218481,10.73354856,11.0664099,10.64669241,10.83524631,11.31294931,10.78813783,10.73095104,10.62564065,10.49746473,10.53575285,11.62255839,10.8431538,10.21628111,10.60305497,11.32018673,11.29042938,10.60160991,9.914529441,11.44285937,10.87320498,10.90379353,10.69953417,11.3582373,11.00995135,10.6386806,10.79885193,10.66425489,11.00558906,11.12656187,10.73597224,10.46425863,10.75544246,10.8686563,11.00908981,11.19055402,10.63715625,11.23300106,10.945689,10.78182111,10.77394949,11.0847443,10.90419896,10.88168255,10.88752256,10.7203686,10.71587635,10.64804811,10.79106845,10.82611891,10.58660928,10.66423995,11.53711331,10.47823855,11.0704421,10.71398709,11.55831253,9.396346018,10.61992248,10.73703473,10.79454026,10.48769483,9.333572996,11.10499598,10.44916201,10.50009734,10.71578961,10.72858763,10.61323616,10.77382559,10.56502458,10.54575011,10.43953618,10.58581823,10.49566784,10.81369273,10.3920155,10.73298617,10.32072795,10.37401909,10.22441833,10.96468876,10.57761896,10.74629623,10.57662555,10.37997193,10.67748295,10.57216973
"ENSG00000276234",8.703860692,8.362355883,8.347726516,8.037416399,8.787304785,8.576032058,8.340069396,8.530216757,8.481274795,8.153855158,8.408936648,8.17754164,8.404703341,8.267613485,8.26852282,7.775888435,7.928471384,7.778849182,8.352221534,8.022173059,8.187009342,7.780207695,8.324714743,7.392687923,8.19638423,7.762207495,7.606451498,8.376875776,8.027875429,8.09021493,8.102664428,8.035423704,8.264626721,8.161567364,7.996795223,7.712337856,7.971447797,8.796092636,7.911059961,7.66919885,7.412398824,8.164099267,8.641655686,7.61979558,7.586369362,8.460116464,7.934760388,8.112919828,8.19819472,7.849833481,8.015400117,8.209133268,8.079290641,7.842511599,8.311127468,8.052175751,8.096641859,8.044899175,8.337506641,7.687064568,8.262106468,7.740346382,8.056725182,7.951685686,8.14387748,7.975502983,8.181591538,8.086064842,7.791288918,7.699128476,8.051923093,7.967259272,8.065139236,7.725372963,7.572750917,7.787454172,8.068004636,8.412132856,8.12720569,7.973462335,7.796227303,9.384489488,8.643025783,7.829690113,7.934131778,8.694412507,9.465898415,8.240955412,8.388021352,8.872421704,8.546250881,8.268094595,8.339033284,8.412806816,8.687116034,8.331708216,8.533030519,8.812454313,8.231972441,8.617906001,8.417216527,8.179707414,8.358744288,8.617188015,8.817709267,8.420209197,8.489636384,8.437439882,8.636917198,8.58401949,8.260492365,8.95906432
"ENSG00000196776",12.17956049,12.14115761,12.38366808,11.88312047,12.4096358,12.7371879,12.14291388,12.30640036,11.89782679,11.54006794,11.95381625,12.77441667,12.18695499,12.49967279,12.14399821,12.3688637,12.56945593,12.1628183,11.96834302,12.67742044,12.99076912,11.82275323,12.72023796,12.59871039,12.48403003,12.81035943,12.75208837,12.72054564,12.85140613,12.08722589,12.58831611,12.44642728,12.41936943,12.72892814,12.49103081,12.57417696,12.53520413,11.61787508,12.66179576,12.39072617,12.48761443,12.50118538,12.42565737,12.6487995,12.58421289,11.84808133,12.52078685,12.85123618,12.46737611,13.00695072,12.3585286,12.44174834,12.65370371,12.80879447,12.83719192,12.97359769,12.73664094,12.40546307,12.44643626,12.6409481,12.74689817,12.95737495,12.85495858,12.57771906,12.37529639,12.65455189,12.15296406,12.56296558,12.76779945,12.72746312,12.81661315,12.54475647,12.36944052,12.87666263,11.14614058,12.67816326,12.59966555,12.38787179,12.21512649,12.85712763,12.65745514,13.09264796,12.39539143,12.52493412,12.76147392,12.60460708,11.79299914,12.13565943,12.16733907,12.30557711,11.93502789,11.99920377,11.75609388,11.95339187,12.41243845,12.10892047,12.39555056,11.7033261,12.110605,11.91741295,12.22978308,11.81376377,12.29434989,12.354082,12.14807169,12.01680065,12.3126726,12.15808309,12.34539009,12.19067013,12.46720411,11.53833328
"ENSG00000116151",7.54850782,7.723058726,7.382165358,7.476677318,7.421502558,7.020913797,7.770096595,7.697042612,7.419916235,8.072543658,7.22931906,7.200903554,7.264195138,7.217532544,6.986034873,7.222378411,7.674127374,7.911920748,7.828536454,7.718070077,7.212695871,7.680975873,7.472779687,7.088818167,7.126680405,7.332727648,7.51469311,7.550195952,7.096852972,7.136257054,7.575274249,7.358396284,7.597212705,7.19218584,7.039081172,7.081394391,6.995065989,8.23892166,7.178570803,7.386189675,6.555646346,7.20907727,7.467396638,7.414664087,7.507718965,7.55740069,7.211720177,6.950335497,7.630860185,7.054685736,7.159744105,7.192586705,7.014139931,7.106188978,6.844574261,7.390855275,7.310628547,6.967139117,6.778987279,7.323308565,6.961945104,7.326991291,6.985105498,7.052566398,7.404577987,6.986607366,7.030763484,7.125699253,7.293327298,7.101997659,7.435534855,7.700853784,8.036387651,7.13385454,7.338449884,7.09629123,7.072521332,7.289791409,7.325303775,7.253702165,7.057893581,8.414706422,6.932518102,6.888510504,7.25771301,7.560953773,8.721312452,7.139627675,7.858559691,7.957991715,7.297002668,7.363224009,7.620961719,7.658195921,7.85304661,7.693713573,7.91689974,7.489896489,7.343022671,7.745501063,7.955968167,7.262748867,7.908684344,7.952315171,7.833244918,7.728601853,7.499186929,7.587118526,7.541568578,7.653515382,7.490204136,8.308010304
"ENSG00000085788",9.789310911,9.993211635,9.717972754,9.457380218,9.690117432,9.885905341,9.754142063,9.788773316,9.238388587,9.54588212,9.956321491,9.31886309,9.402819732,9.301577085,9.469437665,9.40437504,9.830879303,9.129713902,9.886837027,8.939983828,9.089884367,8.526187801,10.01651035,9.549942916,9.843920805,9.446380938,8.75616235,9.736833112,9.53516311,9.519568336,9.879592592,9.64874624,10.18180997,10.30154288,9.689418761,8.930949174,10.47816345,9.028327528,9.888438224,9.746400603,8.789002278,9.792583891,9.870206998,9.377050334,9.01329441,9.723391779,9.58075907,8.992637503,10.24495077,9.635743202,10.14633724,9.714034095,9.185678537,9.413028518,9.725186133,9.448074905,9.973542965,9.277916134,9.220563633,9.146487188,9.52116204,8.978333635,9.719026324,9.434983747,9.627410262,9.555303681,9.287520566,10.08829598,9.179032163,9.91091206,9.879750041,10.15020253,10.14260003,9.44927623,8.687174637,9.782912039,9.231573171,9.616065451,9.959954249,9.200099533,9.168083528,9.900247268,9.635054517,9.221824904,9.340550206,9.694211696,9.418301155,9.559541396,9.715343775,10.05523979,9.67947749,9.486351836,9.692865424,9.206696961,9.918290269,9.637342931,10.07039776,9.38242913,9.256460714,9.597255658,9.662719001,9.798397187,9.646920259,9.722805107,9.732636167,9.306350436,8.89281904,9.077263021,9.918210567,9.612659623,9.879325973,9.382582069
"ENSG00000148308",9.923543658,10.29285018,10.23731492,10.71644915,10.21030508,10.63880373,9.650196589,9.961754773,10.01557108,9.999629918,9.624069617,10.47509519,10.3400771,10.82138482,10.45007254,10.71423252,10.81159528,10.74509216,10.17247916,10.80207321,10.76679465,11.194641,10.47258169,10.50940639,10.6753192,10.69082336,10.26799913,10.40124034,10.81391908,10.68785384,10.57142518,10.46221345,10.72475797,10.81563021,10.6350964,10.70940295,10.90242394,10.86836728,10.75278545,10.57448676,10.52227555,10.60291518,10.55750003,10.58404381,10.32249773,10.92921503,10.53616258,11.10273513,10.76313456,10.50937541,11.05828646,10.778734,10.83266812,10.71850145,10.77125939,10.57620149,10.80035816,10.50910249,10.75735928,10.68711482,10.631161,10.49166054,10.66078259,10.48922646,10.87586223,10.576888,10.76321271,10.68965344,10.7258394,10.63321961,10.47625552,10.48231383,10.56403543,10.50829097,10.69725969,10.78520112,10.71883272,10.55445335,10.7908829,10.60334422,10.67092924,10.61708411,10.45430526,10.7707854,10.77138238,10.86945355,11.24500349,11.08578044,10.13383386,9.785845218,10.96715476,10.07751032,10.00721344,9.744660151,9.976339562,9.660902794,9.71603972,9.912121058,9.883671745,9.832288577,9.622628217,10.33536562,9.640055169,10.30242533,10.34998142,10.96842873,10.54337621,10.7316737,10.30389493,9.950876033,10.24800068,10.98839018
"ENSG00000185344",10.29879333,9.8445088,9.880131563,9.657978815,9.601147806,9.688675963,10.10478392,10.17567337,9.673041491,10.47414323,10.39181396,9.926631243,9.423486721,9.227246582,9.574529318,9.463338229,9.300095663,9.267154525,10.32870843,9.439035398,9.759693622,8.872081287,9.784644965,9.495129141,9.947594162,9.424239782,8.794411839,10.02371951,9.518569876,9.31321245,9.498765733,9.826727113,10.005545,9.399334632,9.272100843,9.930394614,9.47539486,9.17854981,9.103358019,9.453795453,9.536140376,9.536218789,9.643120226,9.729456482,9.353774822,9.696457044,9.38209242,9.242960616,9.655702011,9.492911913,9.470061261,9.502045025,9.26755271,9.280751571,9.384682785,9.691639882,9.502118209,9.367553104,9.252734492,9.407970955,9.657422607,9.707533476,9.394626552,9.336764515,9.430305685,9.30016493,9.174701597,9.16098249,9.279451453,9.280186563,10.23107073,9.944148385,9.585651045,9.132731827,9.558551957,9.111202241,9.799776139,9.361601404,9.561047431,9.457723227,9.273967223,10.25407827,10.08565625,9.378679769,9.826101391,9.213473896,9.973313769,9.586097499,10.01221374,10.30519681,9.551284879,9.929468869,9.905259679,9.995872553,10.28929461,10.09177262,10.37987174,10.18727,9.929745009,10.04674956,10.26447713,10.28594269,10.33883492,9.944000104,9.773597607,9.337628888,9.420427051,9.359991597,9.859588578,9.817780656,9.740284989,9.085111898
"ENSG00000167535",7.279913545,6.821974759,6.92063525,6.863819672,7.167342001,7.05166432,8.133613448,7.569068373,7.323177641,7.511273781,7.262117449,6.839952644,7.327422173,7.25947989,6.8903323,6.803250245,6.961337136,6.717070122,7.359850975,6.596268231,6.866179782,6.775389156,6.91825451,7.157943301,7.106755082,6.912756429,6.620252736,7.339534226,7.022274311,6.472241315,6.806708687,6.633495513,6.864391086,7.069112453,7.039081172,6.509769346,6.854245942,7.325641361,7.256805944,6.379075811,6.13194838,6.903203972,7.644669237,6.682379575,6.631865212,6.68142728,6.547139496,6.426621384,6.685781993,6.682327641,7.195796214,7.315745232,7.269851337,6.786923535,7.231698739,7.255101583,7.136402922,6.629271435,6.963086603,6.484702539,7.177183882,6.300681404,7.307118966,6.895682331,6.834598448,7.161898191,6.67115339,6.989706298,6.89336327,7.297998707,6.796129534,7.091026035,6.669181775,7.161006254,7.517960881,7.110719957,6.839710635,6.753098304,6.700647763,6.443538334,7.222544856,8.291838876,6.611604571,6.754902113,6.426458517,6.917859367,7.61642532,6.749316014,7.001911166,7.588059684,6.789945572,7.199052614,7.272907763,7.109322345,7.432404016,7.746254092,7.348630227,7.807349393,7.211326814,6.781978412,7.691433781,6.816720816,7.222701153,7.149180507,6.967169456,7.104444832,6.986694651,7.028599122,7.621913099,7.243895223,6.874094997,7.307782852
"ENSG00000166326",11.27103899,11.26778904,11.53001846,11.74681797,11.04615178,11.25574322,11.67641552,11.28819845,11.91346073,11.26712333,11.67682163,11.54636428,11.10152674,10.97641865,11.37793262,11.26507996,11.38518097,11.0826505,11.6822901,11.16022274,11.72986654,10.32404689,11.27522717,11.42765639,11.01823813,11.24509727,10.46048446,11.54675477,11.36264053,10.60841673,11.23546572,11.4050059,11.09271264,10.79595019,11.0755636,10.85401961,10.51613774,11.60005289,10.59367426,10.90683264,10.86247415,11.04590367,10.80269484,10.13437548,11.16400031,11.76700764,11.29365314,11.75547448,11.59963831,10.78685909,10.98691765,10.72386056,11.40193115,11.02944509,11.29589969,11.45162798,10.58498141,10.73651513,11.37776049,10.91517594,11.02780254,10.90576886,10.93306707,10.89217563,10.8066953,11.10517298,10.8652462,11.01305319,11.1654399,10.96027258,11.67914988,11.17886414,11.20349435,11.30675231,11.06135052,10.99946602,10.88481803,11.08170623,10.93004589,11.35378739,10.89251452,11.2340203,11.27153762,11.13952337,10.52417933,10.755747,11.60970014,11.6091821,11.37963486,11.57122629,11.44313008,11.22400324,11.03378436,11.92490767,11.72623511,11.68706045,11.55414896,11.60840969,11.50854265,11.40026671,11.57373495,11.37204676,11.81029913,11.11902761,11.26072523,11.18425938,11.22895633,11.18333608,11.21217216,11.06219398,11.38171264,11.48033299
"ENSG00000100083",10.66345254,10.79117233,10.8787354,10.92420081,10.5848073,10.96735836,10.94972305,10.85832834,11.52025811,11.12092631,10.62871705,10.71268947,11.0549528,11.00368872,11.14186574,11.15245639,11.34183794,11.66672322,10.97228542,11.06131185,11.00758547,12.25329255,10.86699759,11.06219706,11.063244,10.83748091,11.63070078,10.78288191,11.05063822,10.5998845,10.94502183,11.20799875,11.06826034,10.71315631,10.91092412,11.24293898,11.09609421,12.22032629,10.87492789,11.01520686,11.08479916,10.87063946,11.20357303,10.65728772,10.81325714,11.55003496,11.06181256,10.37178769,10.98067807,10.68788909,11.22923731,10.97171315,11.02673106,10.77543619,10.54945776,10.75873961,10.87524282,10.60640572,10.99603843,10.66979557,10.48057552,11.24743212,10.77331017,10.90986538,11.0677854,10.97747904,10.7264854,11.11935247,10.73554406,10.90803288,10.75005034,11.15308486,11.20222636,10.72188824,11.46728823,11.20086413,10.95564908,10.53178071,10.90766875,10.94904826,10.83260262,11.30119222,10.81983345,11.01454781,10.23864812,10.8308576,12.27226837,11.20811247,11.01000827,10.99383826,11.140664,11.08694535,11.00339951,11.80135985,11.05457891,11.39609504,10.98453963,11.51568834,11.0312307,11.10276702,11.01828735,11.30265681,11.35429845,10.7729375,10.67551218,11.76636642,11.51311162,11.61121416,10.699695,10.69019026,10.87823335,12.22605823
"ENSG00000167380",8.255067529,8.417195572,8.635896389,8.702184991,8.698762178,9.360348485,8.116269819,8.430525604,8.250665586,6.634297787,7.698501668,9.103164594,8.569549318,8.680211855,8.04095068,8.16749239,8.540176611,7.997943506,8.316369337,8.359666674,8.383358075,8.581073979,8.348666402,8.394045166,8.54105113,8.939243425,8.581018431,8.584213222,9.013612539,8.565533759,8.741370532,8.569802935,8.538046832,8.655187193,8.684666582,8.294259823,8.435125726,8.414589288,8.663714335,8.061311825,8.218951037,8.965178272,9.059490776,8.579167911,8.254918081,8.610535013,8.198903401,8.540776043,8.694006497,8.683614392,8.354753878,8.486660325,8.609611407,8.238928668,8.837663748,8.502415999,8.649537593,9.055258241,8.838355729,8.636398538,8.581835748,8.447115339,8.558454362,8.443362442,8.793230202,8.813052244,8.65358498,8.659817097,8.560661262,8.64182486,8.509929583,8.694264126,8.602009595,8.805570617,8.303116942,8.707272725,8.668015263,8.792957264,8.811543896,8.327876427,8.411235024,10.10433342,8.896867617,8.678229601,8.958853574,8.81753233,8.689418648,8.08588843,7.897490467,8.276597395,8.874400133,8.326269901,8.197109378,8.089304435,8.661582672,8.278045955,8.357498045,8.001396318,8.14509054,8.385823486,7.919234677,8.193390469,8.379726284,8.727928125,8.522137887,8.320995792,7.949546018,8.118849694,8.796408524,8.334842072,8.614486396,8.649520486
